French,Tamazight_Kabyle,LLM_Translation,BLEU_Score,CER
Elle a rougi.,Tezwiɣ.,Tezweɣ.,0.0,0.16666666666666666
Mince alors !,Inyen!,A ddin n tfunast !,0.0,2.6
Merde !,Iẓẓan!,Xra!,0.0,0.8
Merde !,Ḥliẓẓan!,Xerbeṛ!,0.0,1.0
La femme de Thomas attend des jumeaux.,Tameṭṭut n Thomas ad d-tesεu akniwen.,Tamettut n Thomas trefd ikniwen.,0.09302577375697234,0.3142857142857143
Il sauta par-dessus la flaque.,Ineggez ɣef ubellaε.,Yenneggez nnig n temda.,0.0,0.6842105263157895
Elle a échoué dans sa tentative de traverser la Manche à la nage.,Ur tessaweḍ ara ad tezger la Manche s lεum.,Texser deg uɛraḍ-is ad tezger lbḥer n la Manche s tsumit.,0.11731175160264001,0.6190476190476191
Il tira une flèche sur le soldat.,Iwet aserdas s tneccabt.,Iḍegger amreḥ ɣef userdas.,0.0,0.8260869565217391
L'Église catholique s'oppose au divorce.,Taglisya takatulikt ur tqebbel berru gar urgaz d tmeṭṭut.,Tamezgida takatulikit tga mgal berru.,0.02414176971688927,0.6071428571428571
Paris est une des villes les plus grandes du monde.,Paris d yiwet si temdinin meqqren akk deg umaḍal.,Paris d yiwet seg temdinin timuqranin akk n ddunit.,0.13485111859503685,0.375
Les gens disent que la vie est courte.,Medden qqaren tudert wezzilet.,Medden qqaren belli ddunit wezzilet.,0.12574334296829354,0.3448275862068966
Le peuple l'acclama comme roi.,Yessuli-t-id uɣref d agellid.,Agdud iṣurreḥ-as d agellid.,0.16990442448471224,0.5
Dominique Strauss-Kahn est incarcéré dans la prison de l'île de Rikers.,Dominique Strauss-Kahn yettuḥebbes di tkurmut n tegzirt Rikers.,Dominique Strauss-Kahn yettwaḥbes deg lḥebs n tegzirt n Rikers.,0.07583235673413397,0.2459016393442623
"Baisse le volume, s'il te plait.","Silwi-yas ṣṣut, ttxil-k.","Senqes i ṣṣut, ma ulac uɣilif.",0.040824829046386304,0.95
"Baisse le volume, s'il te plait.","Ssader-as, ttxil-k.","Sneqqes i ṣṣut, di leɛnaya-k.",0.0,1.2666666666666666
"Achetez-moi une tortue, maman, achetez-moi une tortue.","Aɣ-iyi-d ifker a yemma, aɣ-iyi-d ifker.","Aɣ-iyi-d afekrun, a yemma, aɣ-iyi-d afekrun.",0.21711852081087685,0.30303030303030304
Je ne crois pas que tout ça puisse être exécuté en une journée.,Ur cukkeɣ belli annect-a merra d ayen ara yemmagen deg yiwen wass.,Ur umneɣ ara belli ayagi akk yezmer ad ittwaḍmen deg yiwen n wass.,0.04324227075463215,0.515625
Il y a des ambitions pour lesquelles même échouer est glorieux.,"Yettili umaleh anda akken ɣas ur yessawaḍ yiwen, irebbeḥ-d tamanegt.",Llant kra n tebuda i wumi ula d axessar d lεezz.,0.0,0.7846153846153846
Ventre affamé n'a pas d'oreilles.,Amzun yesεuẓẓug umellaẓu!,Aɛebbuḍ yelluẓen ur yesɛi imezzuɣen.,0.0,1.0
Vous avez mérité une pause.,Testahlem ciṭṭ n wesgunfu.,Tuklalem asgunfu.,0.0,0.52
J'ai eu cette machine à écrire à prix cassé.,Adaktilu-a uɣeɣ-t-id rxis maḍi.,Uɣeɣ-d tamacint-agi n tira s ssuma n lbatel.,0.0,1.1481481481481481
Il avait l'air jeune.,Yettban-d meẓẓi.,Yettban d amezyan.,0.0,0.42857142857142855
C'est un riche milord qui se vautre dans l'or.,D ameṛkanti iεummen deg ureɣ.,D amerkanti i ittemmeryalen deg ddheb.,0.048549177170732344,0.5357142857142857
Le soldat dirigea son fusil vers l'homme.,Aserdas imekken abeckiḍ-is s argaz-nni.,Aserdas issemres tamkeḥelt-is ɣer urgaz.,0.05372849659117709,0.5277777777777778
Le gouvernement opprimait le peuple.,Anabaḍ yella yeẓẓel aḍar ɣef ugdud.,Anabaḍ iḥeqqer agdud.,0.0417991745584234,0.5588235294117647
Comme l'a dit Victor Hugo : « Rien n'est plus puissant qu'une idée dont le temps est venu. »,Akken yenna Victor Hugo : « ulac i iǧehden am tikti iwumi d-yewweḍ lawan-is ».,Akken i d-yenna Victor Hugo : « Ulac ayen yugaren tikti i d-yewwḍen lawan-is. »,0.10419044640136393,0.29577464788732394
Quel est le résultat ?,Acḥal agmuḍ ?,D acu i d agemmuḍ?,0.0,0.8181818181818182
Je feignis de travailler.,Leεbeɣ-tt xeddmeɣ.,Rriɣ iman-iw xeddmeɣ.,0.11362193664674995,0.6875
Je feignis de travailler.,Rriɣ iman-iw xeddmeɣ.,Giɣ iman-iw xeddmeɣ.,0.24028114141347542,0.10526315789473684
Tom a l'air un peu désorienté.,Ikad-d teεreq-as acemma i Tom.,Tom yettban-d yetlef cwiṭ.,0.06257106818159155,0.8518518518518519
Même pas en rêve !,D ayen ur nettili !,Ula deg targit!,0.0,0.8235294117647058
Le gendarme s'approcha calmement de la voiture.,Ajadarmi yuẓa s ttawil ɣer twaturt.,Ajandarm iqeṛṛeb-d s ttawil ɣer tkeṛṛust.,0.20205155046766235,0.4117647058823529
Je parle le grec ancien.,Heddreɣ tagrigit taqburt.,Ssawaleɣ tagrikit taqburt.,0.11362193664674995,0.2916666666666667
"Alors je n'appelais pas pour un motif particulier ; je voulais juste entendre ta voix. Si tu es occupé, je vais te laisser y aller.",Ihi ur telli ssebba ɣef i d-ssawleɣ ; bɣiɣ kan ad d-sleɣ i taɣect-im. Tura ma tceɣleḍ ad kem-ǧǧeɣ ad truḥeḍ.,"Ihi ur d-ssawaleɣ ara ɣef kra n ssebba tusliɣt ; bɣiɣ kan ad sleɣ i taɣect-ik. Ma tceɣleḍ, ad k-eǧǧeɣ ad truḥeḍ.",0.10208508635096562,0.33663366336633666
J'ai peur des chats.,Ttagadeɣ imcac.,Ugadeɣ imcac.,0.1495348781221221,0.21428571428571427
C'est assez effarant !,D lewhayem !,D ayen yessewhamen!,0.11362193664674995,1.1
Elle est tombée sur les genoux en traversant la rue.,Teɣli ɣef yifadden mi tεedda ad tezger abrid.,Teɣli ɣef tgecrar mi tzegger abrid.,0.07356556000975763,0.4318181818181818
Ils buvaient de l'eau.,Llan tessen aman.,Ssessun aman.,0.09069748827745895,0.4375
Ils ont bu de l'eau.,Swan aman.,Swan aman.,0.316227766016838,0.0
Elles ont bu de l'eau.,Swant aman.,Swant aman.,0.316227766016838,0.0
Elles buvaient de l'eau.,Llant tessent aman.,Tesswant aman.,0.09069748827745895,0.4444444444444444
Il est vain de rapiécer une déchirure trop grande.,Yugar icerrig tafaweţ.,D lbatel a d-txeḍḍeḍ lfetqa meqqren nezzeh.,0.0,1.619047619047619
"Puisque la déchirure est trop grande, à quoi bon la rapiécer ?","Imi acerrig meqqaṛ, d acu ar as-d-teg tfaweţ?","Imi meqqret tecreḍt-nni aṭas, acu n lfaida n urqeɛ-is?",0.028517539529041507,0.8292682926829268
Nous devons préserver la langue kabyle que nous ont léguée nos ancêtres.,Yessefk ad neḥrez taqbaylit i yaɣ-d ǧǧan imarawen-nneɣ.,Ilaq ad nḥarez tutlayt taqbaylit i ɣ-d-ǧǧan lejdud-nneɣ.,0.06500593260343691,0.5384615384615384
Est-ce que ta femme est fidèle ?,D tamekdit tmeṭṭut-ik ?,Tameṭṭut-ik d tamazit?,0.11362193664674995,0.75
Je n'ai jamais été aussi embarrassé.,Werǧin tḥar-iyi akka.,Werǧin setḥiɣ am akka.,0.09554427922043669,0.3684210526315789
Je n'ai jamais été aussi embarrassé.,Werǧin teεreq-iyi akka.,Werǧin setḥiɣ am akka.,0.09554427922043669,0.38095238095238093
Il essaie de flâner.,Yettεaraḍ ad yezzinzer.,Ittɛaraḍ ad iḥewwes.,0.11362193664674995,0.5
J'aime d'autant plus Anne qu'elle est timide.,Ḥemmleɣ Anne ladɣa imi d timsetḥit.,Ḥemmleɣ Anne ugar imi tsetḥi.,0.10294994188297393,0.29411764705882354
Nous étions sans voix d'étonnement.,Armi ɣ-yeεreq wawal.,Nella negugem s lwehem.,0.0,1.0
La couleur de la mer et celle du ciel se fondent l'une dans l'autre.,Tiɣmi n yillel d tin igenni ttemyixlaḍent ta deg ta.,Ini n lebḥer d win n igenni xelḍen wa deg wa.,0.026658376817028855,0.4117647058823529
Hier j'ai fait connaissance de l'un des acteurs les plus célèbres du monde.,Iḍelli ssneɣ-d yiwen seg isegbaren mucaεen akk di ddunit.,Iḍelli ssneɣ yiwen seg isegbaren i yettwasnen akk di ddunit.,0.1825741858350554,0.18181818181818182
C'est à une distance de quelques 5 milles.,D ameccaq n wazal n 5 n yemyalen.,Yebɛed azal n 5 n yimilen.,0.14477626226006024,0.4375
"Je suis déjà venu trois fois ici, mais à chaque fois j'ai entendu un nouveau prétexte.","Tlata n tikwal i d-usiɣ yakan ɣer da, maca yal tikelt ad yi-d-afen tasebbiwt-iḍen.","Usi-d yakan tlata n tikkal ɣer dagi, lameɛna yal tikkelt sliɣ ssebba tamaynut.",0.03825655967767164,0.631578947368421
Je serais reconnaissant si tu pouvais jeter un œil lorsque tu as du temps un de ces quatre.,Ur tettuɣ ara lxir-ik ma tzemreḍ ad s-terreḍ ddhen ssya ɣer da mi tesεiḍ lweqt.,Ad k-iniɣ tanmirt ma tzemreḍ ad tmuqleḍ m'ara tesɛuḍ lweqt kra n wass.,0.07084817052856193,0.618421052631579
Madame Gray a demandé au garçon de laisser sa langue au repos pendant qu'elle parle.,Masa Gray tenna-yas i uqcic-nni ad yeṭṭef iles-is m'ara tili thedder nettat.,Massa Gray tessuter i uqcic ad yeǧǧ iles-is deg rreḥba skud tettmeslay.,0.024088562704853513,0.49295774647887325
"Soudain, il se mit à pleuvoir.",Taswiεt kan yebda-tt-id ugeffur.,"Taswiɛt kan akka, yebda ugeffur.",0.06389431042462725,0.3448275862068966
Cela fait déjà une semaine que la poule a couvé ses œufs.,Ssmana segmi tebrek tyaziḍt ɣef tmellalin-is,Aya d imalas segmi tqucc tyaziṭ timellalin-is.,0.033031643180138064,0.4883720930232558
Cela fait déjà une semaine que la poule a couvé ses œufs.,Ssmana segmi tezdel tyaziḍt.,Aya d imalas segmi tqucc tyaziṭ timellalin-is.,0.033031643180138064,1.0
Tous les visiteurs retournaient chez eux les uns après les autres.,Inerza yakk ttuɣalen s axxam wa deffir wa.,Akk inebgiwen ttuɣalen s ixxamen-nsen yiwen yiwen.,0.0605543865104477,0.6829268292682927
Il vit dans un petit village sur l'île de Kyushu.,Yezdeɣ deg yiwet n taddart tamecṭuḥt di tegzirt n Kyushu.,Yezdeɣ deg yiwet n taddart tamecṭuḥt deg tegzirt n Kyushu.,0.6580370064762462,0.03571428571428571
C'est une affaire vraiment grave.,Tamsalt-a tewεer nezzeh.,D taluft iweɛren s tideț.,0.0,0.8181818181818182
Elle s'assit près de lui en souhaitant être ailleurs.,Teqqim ɣer tama-s nettat la tettmenni ad tili anda nniḍen.,Teqqim tama-s tmenna ad tili danda nniḍen.,0.057219818123137735,0.3392857142857143
Je me rappelle quand tu n'étais qu'une petite fille.,Cfiɣ mi telliḍ d taqcict kan tamecṭuḥt.,Cfiɣ asmi telliḍ d taqcict tamezyant kan.,0.18575057999133598,0.3684210526315789
"Aussi dur que tu essaies, le résultat sera le même.","Akken tebɣuḍ tεerḍeḍ, d yiwen ugmuḍ kan ara d-yeffɣen.","Akken tebɣuḍ tɛerḍeḍ, agmuḍ ad d-yeqqim d win kan.",0.06030725360407769,0.5098039215686274
Mon grand-père m'a offert quelque chose pour mon anniversaire.,Yefka-yi-d jeddi tarzeft n umuli-w.,Jedi yefka-yi-d kra i umulli-w.,0.05372849659117709,0.6129032258064516
Cherchez-vous quelqu'un ?,Yella win i tettnadim?,Tnaddim yiwen?,0.0,0.7619047619047619
Cherchez-vous quelqu'un ?,Tettnadim ɣef kra n yiwen?,Tnaddim yiwen?,0.03336574130316504,0.56
Je n'ai pas peur de la mort.,Ur ugadeɣ ara lmut.,Ur ttagadeɣ ara lmut.,0.1880301546543197,0.16666666666666666
Je pars pour Paris demain.,Ad ṛuḥeɣ ar Lpari azekka.,Ad dduɣ ɣer Paris azekka.,0.06389431042462725,0.3333333333333333
Je suis à toi et tu es à moi.,"Nekk inem, kemm inu.","Nekk d ayla-k, kečč d ayla-w.",0.040824829046386304,0.8888888888888888
Je suis tien et tu es mien.,"Nekk inem, kemm inu.","Nekk d ayla-k, kečč d ayla-w.",0.040824829046386304,0.8888888888888888
Je suis tienne et tu es mien.,"Nekk inem, kemm inu.",Nekk d tin-nek u kečč d win-iw.,0.033031643180138064,0.7777777777777778
Je ne voudrais pas être liée à une unique société.,Ur bɣiɣ ara ad iliɣ cuddeɣ ɣer yiwet n tkebbanit kan.,Ur bɣiɣ ara ad qqneɣ ɣer yiwet n tkebbanit kan.,0.5954165059120786,0.17307692307692307
Je ne veux pas être lié à une seule entreprise.,Ur bɣiɣ ara ad iliɣ cuddeɣ ɣer yiwet n tkebbanit kan.,Ur bɣiɣ ara ad qqneɣ ɣer yiwet n tkebbanit.,0.4779995354275013,0.25
Je ne voudrais pas être liée à une unique société.,Ur bɣiɣ ara ad iliɣ cuddeɣ ɣer yiwet n tmetti kan.,Ur bɣiɣ ara ad iliɣ d tin yeqqnen ɣer yiwet n tkebbanit kan.,0.39832871551569504,0.3673469387755102
Tom ne te laissera pas partir.,Ur kem-ittaǧǧa ara Tom ad tṛuḥeḍ.,Tom ur k-ittaǧǧa ara ad tṛuḥeḍ.,0.10855926040543844,0.3225806451612903
Tom ne te laissera pas partir.,Ur k-ittaǧǧa ara Tom ad tṛuḥeḍ.,Tom ur k-ittaǧǧa ara ad tṛuḥeḍ.,0.2659147948472494,0.27586206896551724
La mariée avait l'air très belle.,Tislit-nni tettban-d tecbeḥ aṭas.,Tislit tban-d tecbeḥ aṭas.,0.16990442448471224,0.2
Les gardiens de prison seront en grève pendant trois jours à partir de minuit.,Atan iεessasen n lḥebs ad gen yiwen usunded ad yeṭṭfen tlata n wussan si ttnac n yiḍ d asawen.,Iɛessasen n lḥebs ad ilin deg ugrif i tlata n wussan seg tnas n yiḍ.,0.09574688675687838,0.43010752688172044
T'es-tu amusé hier à la fête ?,Tezhiḍ-as iḍelli deg tmeɣra ?,Tzhuḍ iḍelli deg tmeɣra?,0.3976353643835253,0.15384615384615385
Tentez votre chance.,"Ԑreḍ, wissen ahat.",Ɛerḍem zzher-nwen.,0.0,0.875
"Quoi qu'il dise, ne lui fais pas confiance.","Akken ibɣu yini-d, ɣur-k ad t-tamneḍ.","Akken yebɣu yini, ur t-ttamen ara.",0.040824829046386304,0.40625
Mes parents sont tous deux morts.,Imawlan-iw mmuten i sin.,Imawlan-iw mmuten di sin.,0.1880301546543197,0.045454545454545456
"La nuit, c'est lorsque la plupart des gens vont au lit.","Iḍ, d lawan-nni mi ttruḥen akk medden s usu.","Iḍ, d akud i deg tuget n yemdanen tteddun ad gnun.",0.03986357128268015,0.7073170731707317
Nous les évitons.,Nxeṭṭu-yasen.,Nettaggag-iten,0.0,0.8181818181818182
Nous les évitons.,Nettanef-asen deg ubrid.,Nettaggwad-iten.,0.0,0.6818181818181818
Tom est américain.,Tom d Amarikani.,Tom d amarikani.,0.5623413251903491,0.0
"Tout héros qu'il était, il ne se vantait pas.","Ula akken d asaḍ i yella, mačči d win yettzuxxun.","Ɣas akken d amjahid i yella, ur izuxx ara.",0.06417592064266495,0.5531914893617021
Le sens de l'odorat d'un chien est plus fin que celui d'un humain.,Asyafa n wesriḥ ɣur uqjun yeǧhed ugar ɣef win n wemdan.,Anfufed n yidi yif win n umdan.,0.04365582670262632,0.6111111111111112
Le train se compose de quinze wagons.,Tamacint-nni tesεa xmesṭac ifuga.,Tamashint deg-s mraw d semmus n iwagunen.,0.0,0.8387096774193549
"Apportez-nous deux tasses de café, s'il vous plaît.",Awi-aɣ-d sin ifenǧalen n lqahwa ttxil-k.,"Awit-d snat n tfenjatin n lqahwa, ma ulac uɣilif.",0.050712153369465586,0.6111111111111112
L'Homme espère dominer la nature par la science et la technologie.,Amdan yessaram ad yeḥkem deg ugama s tussna d tetiknulujit.,Amdan yessaram ad iḥkem agama s tussna d tatiknulujit.,0.17861170664603615,0.13793103448275862
"Le feu n'est pas très chaud, donc il ne chauffera pas la bouilloire.","Times-a ur teḥma ara mliḥ, amek ihi ara tesseḥmu tabriqt.","Times ur teḥmi ara mliḥ, daymi ur d-tsemḥam ara tabeqrajt.",0.05307712171072445,0.4444444444444444
Nous sommes de nouveau ensemble.,Aql-aɣ daɣen lwaḥi.,Neddukkul daɣen.,0.09069748827745895,0.8823529411764706
Mange plus de fruits.,Ečč ugar igumma.,Ečč uugar n lfakya.,0.08034284189446518,0.5333333333333333
Peux-tu te tenir debout sur un seul pied en fermant les yeux pendant une minute ?,"Tzemreḍ ad tbeddeḍ dqiqa ɣef yiwen uḍar, s tuqqna n wallen ?",Tzemreḍ ad tbeddeḍ ɣef yiwen n uḍar s tmedli n wallen i yiwet n dqiqa?,0.11114924776032006,0.5087719298245614
Attention au chien méchant.,Ḥader aqjun-nni yewεer.,Ḥader seg uydi iweɛren.,0.08034284189446518,0.5714285714285714
J'aime le poulet.,Ḥemmleɣ ayaziḍ yewwan.,Ḥemmleɣ ayaziḍ.,0.19180183554164504,0.3333333333333333
L'export d'armes était interdit.,Asiǧǧew n yemrigen yella yettugdel.,Asifeḍ n leslaḥ yella yegdel.,0.06389431042462725,0.38235294117647056
Il y a une poupée dans la boîte.,Tella tpupit deg tbewwaṭ-nni.,Tella teclalt di tsenduqt.,0.08034284189446518,0.5555555555555556
La bouchée lui est restée dans la gorge.,Takerrict-nni teḥṣel-as deg ugerjum.,Teḥsel-as talqimt deg tgerjumt.,0.08034284189446518,0.5757575757575758
Les femmes dans ce film sont habillées de manière très conventionnelle.,Tilawin deg usaru-a lsant yiwet n tmelsit d tamsisant mliḥ.,Tilawin deg usaru-agi lsent s tarrayt tunsibt maḍi.,0.04574636154673318,0.43859649122807015
Nous ne pouvons pas forcer les gens à faire cela.,Ur nezmir ad nḥettem medden ɣef aya.,Ur nezmir ara ad nḥettem medden ad xedmen ayagi.,0.14923729480049117,0.4
Dépose-moi devant la banque !,Sers-iyi zzat n lbanka.,Sers-iyi zdat lbanka!,0.09681772177713914,0.14285714285714285
Un monarque avait six fils.,Yella yiwen ugellid i yesεan setta warraw-is.,Yiwen ugellid yesɛa sdis n warraw.,0.07308015504567583,0.3953488372093023
Tom a touché le fond.,Ur s-d-yegri kra i Tom-nni.,Tom yewweḍ ɣer lqaɛ.,0.0,0.8695652173913043
La foule applaudit à nouveau.,Rnan wten-as afus.,Lɣaci ibeqqes daɣen.,0.0,0.8125
"Allez, chante avec moi.","Ruḥ, cnu yid-i.","Iyya, ccnu yid-i.",0.11362193664674995,0.4166666666666667
Il partit pour Londres avant-hier.,Sendiḍelli i yeqleε ɣer London.,Iṛuḥ ɣer Lundun selḍelli.,0.06257106818159155,0.8333333333333334
Le sens de cette peine est obscur.,Anamek n tefgurt-a ur iban d acu-t.,Lmeɛna n lqeṛḥ-agi ur tebriz ara.,0.041095991233501536,0.71875
Tom est un homme sympathique.,Tom d argaz n lεali.,Tom d argaz amesrar.,0.3096787331587729,0.3684210526315789
Il ne faut pas nous déranger.,Ur ilaq ara ad ɣ-icewwel ḥedd.,Ur ilaq ara a n-tcewwlem.,0.21771262023986562,0.2857142857142857
Agis toujours de telle sorte que la maxime de ton action puisse être érigée en règle universelle.,Xdem kan amek ara tili tigawt-ik d alugen ara d-yegrin d anmeɣrad.,Ggeḍ dima s tarrayt ideg alugen n tigawt-ik yezmer ad yuɣal d alugen amatu.,0.03342866121562732,0.7777777777777778
Je suppose que la belle jeune fille dira au revoir au timide jeune homme.,Cukkeɣ tilemẓit-nni tuzyint ad s-tessegri sslam kan i ilemẓi-nni yettsetḥin.,Waqila tlemẓit tucbiḥt ad tini ar tufat i ilemẓi amsetḥi.,0.025098621243978974,0.5
Je me suis réveillé tout nu en trombe cette nuit parce que je pissais le sang du nez.,Kkreɣ-d s tɣawla akken d aεeryan iḍ-a seg akken ffunzreɣ.,Kkreɣ-d deg yiḍ-agi ɛeryan s tazzla acku yella yettazzal yidamen seg nnef-iw.,0.022416933501922302,0.9259259259259259
"La jument alezane qui caracolait, hennit en essayant de se débarrasser de son cavalier.","Tagmert-nni taqehwit i tt-yewten s uqlaqal, tesneḥneḥ akken la tettεaraḍ ad d-tḍegger amnay i tt-yunin.","Tagmart tazeggwaɣt i d-yettferfiren, tesneher mi tteɛraḍ ad tḍeqqer amnay-is.",0.015223083300988084,0.5257731958762887
Mon père a arrêté de fumer récemment.,Baba hah kan mi yeǧǧa ddexxan.,Baba yeḥbes dduxan dagi kan.,0.05231223689135342,0.6896551724137931
Ils élèvent un beau canard.,Ttṛebbin yiwen webṛik yelha.,Rebbun abṛik ucbih.,0.0,0.6296296296296297
"Devant le vestibule, aux portes du palais, / Pyrrhus, le cœur brûlant d'une audace guerrière, / de ses armes d'airain fait jaillir la lumière.","Zzat ugnir wessiεen, atenta tewwura n ssṛaya, /Pyrrhys s wul-is la ireqq d tabɣest tamgawt, /ata yessenser-d tafat seg ubṛunz n yimrigen-is.","Zdat n usqif, ɣer tewwura n lbeṛj, Pyrrhus, s wul yeṛɣan s tebɣest n ttrad, yesfajjej tafat s leslaḥ-is n nnḥas.",0.023160235033152364,0.5190839694656488
"Ce ne sont pas les armes qui tuent les hommes, ce sont les hommes qui tuent les hommes.","Mačči d imrigen i ineqqen imdanen, d imdanen i ineqqen imdanen.","Mačči d leslaḥ i ineqqen imdanen, d imdanen i ineqqen imdanen.",0.7419446627365011,0.11475409836065574
Il a peur de son ombre.,Yettagad tili-s.,Yugad tili-s.,0.1495348781221221,0.2857142857142857
Si seulement il n'y avait aucune guerre dans le monde.,Lemmer kan ulac ula d ṭṭraḍ deg umaḍal.,Lemmer ulac lgirra di ddunit.,0.035065941041239286,0.5263157894736842
La plupart des Suisses parlent deux ou trois langues.,Tuget n Yiswisriyen ttmeslayen snat neɣ tlata tutlayin.,Tuget n Isuwisiyen ssawalen snat neɣ tlata n tutlayin.,0.1561969968460128,0.2222222222222222
La fille a peur des chiens.,Taqcict-nni tettagad iḍan.,Taqchict tuggwad iqjan.,0.0,0.4583333333333333
Je lisais tous ses romans.,Lliɣ qqareɣ akk ungalen-is.,Qqareɣ akk ungalen-is.,0.40293516672844226,0.2
Rendez-vous en enfer.,Ttiεad di ǧahennama.,An-nemlil di lǧahennam.,0.11362193664674995,0.5263157894736842
Ça protégera ta peau.,Ad temneε aglim-ik.,Ad iḥrez aglim-ik.,0.13512001548070346,0.29411764705882354
